id,label,randomnumber,organism,UGness
A0A814L774,non-LTR,2801,bacterial,nonUG
A0A432UTE6,non-LTR,2802,bacterial,nonUG
A0A7R9YSZ2,non-LTR,2802,bacterial,nonUG
A0A7J6MVI8,non-LTR,2803,bacterial,nonUG
A0A1U7X9N7,non-LTR,2803,bacterial,nonUG
A0A484NQS8,non-LTR,2804,bacterial,nonUG
M7ZP89,non-LTR,2804,bacterial,nonUG
A0A5N6LFF0,non-LTR,2805,bacterial,nonUG
A0A699HF30,non-LTR,2805,bacterial,nonUG
A0A6A3CI34,non-LTR,2806,bacterial,nonUG
A0A4U5TWD6,non-LTR,2806,bacterial,nonUG
A0A183GGK7,non-LTR,2807,bacterial,nonUG
A0A3P8CVJ3,non-LTR,2807,bacterial,nonUG
A0A183GJH0,non-LTR,2808,bacterial,nonUG
A0A7R8Z2A1,non-LTR,2808,bacterial,nonUG
A0A085NQM5,non-LTR,2809,bacterial,nonUG
W2T0R7,non-LTR,2809,bacterial,nonUG
A0A6P4XX56,non-LTR,2810,bacterial,nonUG
A0A498SY65,non-LTR,2810,bacterial,nonUG
A0A3B3HFM7,non-LTR,2811,bacterial,nonUG
A0A0B7BUV6,non-LTR,2811,bacterial,nonUG
A0A3B3H7C9,non-LTR,2812,bacterial,nonUG
A0A5C6NH06,non-LTR,2812,bacterial,nonUG
A0A1Y1MCV0,non-LTR,2813,bacterial,nonUG
A0A1Q9CHL1,non-LTR,2813,bacterial,nonUG
K0SMM5,non-LTR,2814,bacterial,nonUG
A0A812MR09,non-LTR,2814,bacterial,nonUG
A0A1Q9CAG6,non-LTR,2815,bacterial,nonUG
A0A7J6KQD3,non-LTR,2815,bacterial,nonUG
C5K652,non-LTR,2816,bacterial,nonUG
A0A023AVK4,non-LTR,2816,bacterial,nonUG
A0A6G0T0J6,non-LTR,2817,bacterial,nonUG
J9KDM4,non-LTR,2817,bacterial,nonUG
A0A2J7QCU0,non-LTR,2818,bacterial,nonUG
A0A1W7RAL1,non-LTR,2818,bacterial,nonUG
A0A2A4JBK9,non-LTR,2819,bacterial,nonUG
A0A3S0ZV17,non-LTR,2819,bacterial,nonUG
A0A2W1B3T2,non-LTR,2820,bacterial,nonUG
A0A0J7KGF7,non-LTR,2820,bacterial,nonUG
H3ABE5,non-LTR,2821,bacterial,nonUG
A0A4W2G499,non-LTR,2821,bacterial,nonUG
A0A817IPD1,non-LTR,2822,bacterial,nonUG
A0A433U5M4,non-LTR,2822,bacterial,nonUG
A0A812GZP5,non-LTR,2823,bacterial,nonUG
A0A812I4D2,non-LTR,2823,bacterial,nonUG
A0A196SFI0,non-LTR,2824,bacterial,nonUG
A0A813FZB3,non-LTR,2824,bacterial,nonUG
A0A812IE89,non-LTR,2825,bacterial,nonUG
A0A813FHN2,non-LTR,2825,bacterial,nonUG
A0A812LTJ5,non-LTR,2826,bacterial,nonUG
A0A813GG27,non-LTR,2826,bacterial,nonUG
A0A1Q9CBJ2,non-LTR,2827,bacterial,nonUG
A0A812IIW6,non-LTR,2827,bacterial,nonUG
A0A0P6IU55,non-LTR,2828,bacterial,nonUG
A0A4C1WUE9,non-LTR,2828,bacterial,nonUG
A0A0P6ITR4,non-LTR,2829,bacterial,nonUG
A0A6J1SVA7,non-LTR,2829,bacterial,nonUG
A0A838W906,non-LTR,2830,bacterial,nonUG
A0A2P6N9H8,non-LTR,2830,bacterial,nonUG
L8GFH4,non-LTR,2831,bacterial,nonUG
A0A0G4E8T5,non-LTR,2831,bacterial,nonUG
A0A150GNC5,non-LTR,2832,bacterial,nonUG
A0A7S0MXH0,non-LTR,2832,bacterial,nonUG
A0A7W1C0G9,non-LTR,2833,bacterial,nonUG
D3BEG6,non-LTR,2833,bacterial,nonUG
A0A838N6K7,non-LTR,2834,bacterial,nonUG
A0A7S1N0S6,non-LTR,2834,bacterial,nonUG
A0A7S1JD79,non-LTR,2835,bacterial,nonUG
A0A7S1NEX9,non-LTR,2835,bacterial,nonUG
A0A2N9F068,non-LTR,2836,bacterial,nonUG
A0A2N9GGQ9,non-LTR,2836,bacterial,nonUG
A0A834HFR2,non-LTR,2837,bacterial,nonUG
A0A2N9F4Z0,non-LTR,2837,bacterial,nonUG
A0A2N9EY44,non-LTR,2838,bacterial,nonUG
A0A834D4L9,non-LTR,2838,bacterial,nonUG
A0A2N9HKW7,non-LTR,2839,bacterial,nonUG
B8BE31,non-LTR,2839,bacterial,nonUG
A0A453K4J3,non-LTR,2840,bacterial,nonUG
A0A2I4E8H9,non-LTR,2840,bacterial,nonUG
A0A833TKR9,non-LTR,2841,bacterial,nonUG
A0A1R3GLF3,non-LTR,2841,bacterial,nonUG
A0A5B6WTK4,non-LTR,2842,bacterial,nonUG
A0A5B6UGM9,non-LTR,2842,bacterial,nonUG
A0A1U8J5G5,non-LTR,2843,bacterial,nonUG
A0A5B6WIN8,non-LTR,2843,bacterial,nonUG
A0A1U8I2Q3,non-LTR,2844,bacterial,nonUG
A0A803PSV0,non-LTR,2844,bacterial,nonUG
M5XIV5,non-LTR,2845,bacterial,nonUG
A0A803P0J9,non-LTR,2845,bacterial,nonUG
A0A803QHG9,non-LTR,2846,bacterial,nonUG
A0A803NGI9,non-LTR,2846,bacterial,nonUG
A0A6P4BJG5,non-LTR,2847,bacterial,nonUG
A0A6J5V8Q1,non-LTR,2847,bacterial,nonUG
A0A5N5IB01,non-LTR,2848,bacterial,nonUG
A0A834GE24,non-LTR,2848,bacterial,nonUG
J3MVP4,non-LTR,2849,bacterial,nonUG
M5WCD6,non-LTR,2849,bacterial,nonUG
A0A2K3PRL4,non-LTR,2850,bacterial,nonUG
A0A2Z6NY57,non-LTR,2850,bacterial,nonUG
A0A438D8U2,non-LTR,2851,bacterial,nonUG
A0A2Z6NX36,non-LTR,2851,bacterial,nonUG
A0A6P6T067,non-LTR,2852,bacterial,nonUG
A0A6P6V2V3,non-LTR,2852,bacterial,nonUG
A0A803NXZ1,non-LTR,2853,bacterial,nonUG
A0A803PCN2,non-LTR,2853,bacterial,nonUG
A0A803PII9,non-LTR,2854,bacterial,nonUG
A0A4D8Z3E5,non-LTR,2854,bacterial,nonUG
A0A175YKW1,non-LTR,2855,bacterial,nonUG
A0A6D2HFH4,non-LTR,2855,bacterial,nonUG
A0A178U636,non-LTR,2856,bacterial,nonUG
A0A6J0JKN7,non-LTR,2856,bacterial,nonUG
A0A087GD46,non-LTR,2857,bacterial,nonUG
A0A6D2K684,non-LTR,2857,bacterial,nonUG
A0A803P9U8,non-LTR,2858,bacterial,nonUG
A0A803PTL7,non-LTR,2858,bacterial,nonUG
A0A803QFT6,non-LTR,2859,bacterial,nonUG
A0A803NNJ1,non-LTR,2859,bacterial,nonUG
A0A803PSQ1,non-LTR,2860,bacterial,nonUG
A0A2Z6PKH7,non-LTR,2860,bacterial,nonUG
A0A392MB40,non-LTR,2861,bacterial,nonUG
A0A834LFK3,non-LTR,2861,bacterial,nonUG
A0A7N2M0D5,non-LTR,2862,bacterial,nonUG
A0A3L6TCF9,non-LTR,2862,bacterial,nonUG
B8AVS5,non-LTR,2863,bacterial,nonUG
A0A834WUY9,non-LTR,2863,bacterial,nonUG
A0A834SR30,non-LTR,2864,bacterial,nonUG
A0A1R3GUS6,non-LTR,2864,bacterial,nonUG
A0A5N5FVC7,non-LTR,2865,bacterial,nonUG
A0A2U1MVD0,non-LTR,2865,bacterial,nonUG
A0A834L6G4,non-LTR,2866,bacterial,nonUG
A0A6P5MRQ9,non-LTR,2866,bacterial,nonUG
A0A4Y7JB21,non-LTR,2867,bacterial,nonUG
A0A822ZNS6,non-LTR,2867,bacterial,nonUG
A0A835H393,non-LTR,2868,bacterial,nonUG
A0A803PR23,non-LTR,2868,bacterial,nonUG
A0A803QDU6,non-LTR,2869,bacterial,nonUG
A0A803QPG7,non-LTR,2869,bacterial,nonUG
A0A803PHC4,non-LTR,2870,bacterial,nonUG
A0A803QA77,non-LTR,2870,bacterial,nonUG
A0A803NXW4,non-LTR,2871,bacterial,nonUG
A0A2N9E896,non-LTR,2871,bacterial,nonUG
A0A2N9F7G7,non-LTR,2872,bacterial,nonUG
A0A2N9IGY1,non-LTR,2872,bacterial,nonUG
A0A2N9FS53,non-LTR,2873,bacterial,nonUG
A0A6P3ZSG1,non-LTR,2873,bacterial,nonUG
A0A2I0KWI7,non-LTR,2874,bacterial,nonUG
A0A2N9IEJ4,non-LTR,2874,bacterial,nonUG
A0A2N9H1Z9,non-LTR,2875,bacterial,nonUG
A0A803Q9B8,non-LTR,2875,bacterial,nonUG
A0A803PV05,non-LTR,2876,bacterial,nonUG
A0A6P9E9Z8,non-LTR,2876,bacterial,nonUG
A0A2I4HC76,non-LTR,2877,bacterial,nonUG
A0A6P5FLZ2,non-LTR,2877,bacterial,nonUG
A0A2I0VYZ5,non-LTR,2878,bacterial,nonUG
A0A2I0VD29,non-LTR,2878,bacterial,nonUG
A0A2I0ACS8,non-LTR,2879,bacterial,nonUG
A0A5B6U4I8,non-LTR,2879,bacterial,nonUG
A0A4D8Z6W9,non-LTR,2880,bacterial,nonUG
A0A6P8E5K3,non-LTR,2880,bacterial,nonUG
A0A151RTM7,non-LTR,2881,bacterial,nonUG
A0A151T691,non-LTR,2881,bacterial,nonUG
A0A151RRB7,non-LTR,2882,bacterial,nonUG
A0A2K3LZM6,non-LTR,2882,bacterial,nonUG
A0A151S8J7,non-LTR,2883,bacterial,nonUG
A0A6A3CZD2,non-LTR,2883,bacterial,nonUG
A0A6A2XYE3,non-LTR,2884,bacterial,nonUG
A0A392LX77,non-LTR,2884,bacterial,nonUG
A0A392M4H3,non-LTR,2885,bacterial,nonUG
A0A444YA93,non-LTR,2885,bacterial,nonUG
A0A5E4GES4,non-LTR,2886,bacterial,nonUG
A0A1R3G587,non-LTR,2886,bacterial,nonUG
A0A1S4CC84,non-LTR,2887,bacterial,nonUG
A0A2N9GVI8,non-LTR,2887,bacterial,nonUG
A0A803MQT3,non-LTR,2888,bacterial,nonUG
A0A834W6N5,non-LTR,2888,bacterial,nonUG
A0A834XBX3,non-LTR,2889,bacterial,nonUG
A0A834SGK9,non-LTR,2889,bacterial,nonUG
M5WRJ8,non-LTR,2890,bacterial,nonUG
A0A0P0WX53,non-LTR,2890,bacterial,nonUG
A0A834X167,non-LTR,2891,bacterial,nonUG
A0A834W8W6,non-LTR,2891,bacterial,nonUG
A0A835CKF3,non-LTR,2892,bacterial,nonUG
A0A834SGE5,non-LTR,2892,bacterial,nonUG
A0A803N7C0,non-LTR,2893,bacterial,nonUG
A0A6I9V369,non-LTR,2893,bacterial,nonUG
A0A484M9E2,non-LTR,2894,bacterial,nonUG
A0A7J0G7Y2,non-LTR,2894,bacterial,nonUG
A0A1S4DGA5,non-LTR,2895,bacterial,nonUG
A0A1S4DEN4,non-LTR,2895,bacterial,nonUG
A0A2K3NHQ4,non-LTR,2896,bacterial,nonUG
A0A803P4Q1,non-LTR,2896,bacterial,nonUG
A0A803Q992,non-LTR,2897,bacterial,nonUG
A0A803P3S3,non-LTR,2897,bacterial,nonUG
A0A803PYC4,non-LTR,2898,bacterial,nonUG
A0A484NHY8,non-LTR,2898,bacterial,nonUG
A0A1U8G6P3,non-LTR,2899,bacterial,nonUG
A0A6L2KTG8,non-LTR,2899,bacterial,nonUG
A0A699IPZ5,non-LTR,2900,bacterial,nonUG
A0A6L2NME7,non-LTR,2900,bacterial,nonUG
A0A6L2KNM0,non-LTR,2901,bacterial,nonUG
A0A251SD80,non-LTR,2901,bacterial,nonUG
A0A6L2LAR5,non-LTR,2902,bacterial,nonUG
A0A6I9TJT8,non-LTR,2902,bacterial,nonUG
A0A6I9UGH2,non-LTR,2903,bacterial,nonUG
A0A5D3DT20,non-LTR,2903,bacterial,nonUG
A0A2N9HM15,non-LTR,2904,bacterial,nonUG
O65598,non-LTR,2904,bacterial,nonUG
A0A178UW88,non-LTR,2905,bacterial,nonUG
A0A6D2HYA3,non-LTR,2905,bacterial,nonUG
A0A6J0KM30,non-LTR,2906,bacterial,nonUG
A0A6A2Z618,non-LTR,2906,bacterial,nonUG
A0A6A2XV92,non-LTR,2907,bacterial,nonUG
A0A2I0VLI2,non-LTR,2907,bacterial,nonUG
A0A1D1YFE7,non-LTR,2908,bacterial,nonUG
A0A5K1A2X5,non-LTR,2908,bacterial,nonUG
A0A6P6V824,non-LTR,2909,bacterial,nonUG
A0A6P6VDP1,non-LTR,2909,bacterial,nonUG
A0A5N5LD40,non-LTR,2910,bacterial,nonUG
A0A2I0XDZ4,non-LTR,2910,bacterial,nonUG
A0A6P6XAH9,non-LTR,2911,bacterial,nonUG
A0A061FTW1,non-LTR,2911,bacterial,nonUG
A0A1U8G4N9,non-LTR,2912,bacterial,nonUG
A0A1S3ZB11,non-LTR,2912,bacterial,nonUG
A0A1S4BNK6,non-LTR,2913,bacterial,nonUG
A0A835PJR2,non-LTR,2913,bacterial,nonUG
A0A484LZZ9,non-LTR,2914,bacterial,nonUG
A0A484LAY9,non-LTR,2914,bacterial,nonUG
A0A484MQM8,non-LTR,2915,bacterial,nonUG
A0A484LI22,non-LTR,2915,bacterial,nonUG
A0A6P6TF03,non-LTR,2916,bacterial,nonUG
A0A6P6VJB9,non-LTR,2916,bacterial,nonUG
A0A2Z6NQ52,non-LTR,2917,bacterial,nonUG
A0A2Z6MD03,non-LTR,2917,bacterial,nonUG
A0A6A5MBL7,non-LTR,2918,bacterial,nonUG
A0A2P6PSU6,non-LTR,2918,bacterial,nonUG
A0A7J7MRY2,non-LTR,2919,bacterial,nonUG
A0A699H453,non-LTR,2919,bacterial,nonUG
A0A6L2J1P3,non-LTR,2920,bacterial,nonUG
A0A699HHS1,non-LTR,2920,bacterial,nonUG
A0A6L2JCM8,non-LTR,2921,bacterial,nonUG
A0A6L2LEM5,non-LTR,2921,bacterial,nonUG
A0A6L2MVH7,non-LTR,2922,bacterial,nonUG
A0A699H7I5,non-LTR,2922,bacterial,nonUG
A0A6L2LAW4,non-LTR,2923,bacterial,nonUG
A0A6L2J218,non-LTR,2923,bacterial,nonUG
A0A6L2NYQ5,non-LTR,2924,bacterial,nonUG
A0A699ICK2,non-LTR,2924,bacterial,nonUG
A0A2U1NWP4,non-LTR,2925,bacterial,nonUG
A0A445IKM5,non-LTR,2925,bacterial,nonUG
A0A445M2Q6,non-LTR,2926,bacterial,nonUG
G8DCW8,non-LTR,2926,bacterial,nonUG
A0A151S6X1,non-LTR,2927,bacterial,nonUG
A0A2K3P7C7,non-LTR,2927,bacterial,nonUG
A0A2Z6NCN0,non-LTR,2928,bacterial,nonUG
A0A2Z6MTH4,non-LTR,2928,bacterial,nonUG
A0A2Z6NRZ9,non-LTR,2929,bacterial,nonUG
A0A2Z6NYY2,non-LTR,2929,bacterial,nonUG
A0A151SN56,non-LTR,2930,bacterial,nonUG
A0A7J0D929,non-LTR,2930,bacterial,nonUG
A0A6A3ALT3,non-LTR,2931,bacterial,nonUG
A0A6P4BY34,non-LTR,2931,bacterial,nonUG
A0A6A3B497,non-LTR,2932,bacterial,nonUG
A0A438GFP5,non-LTR,2932,bacterial,nonUG
A0A438J3K0,non-LTR,2933,bacterial,nonUG
A0A438HGN1,non-LTR,2933,bacterial,nonUG
A0A438F3M1,non-LTR,2934,bacterial,nonUG
A0A438DK36,non-LTR,2934,bacterial,nonUG
A0A438CAD5,non-LTR,2935,bacterial,nonUG
A0A438F6M4,non-LTR,2935,bacterial,nonUG
A0A438EI70,non-LTR,2936,bacterial,nonUG
A0A438ET54,non-LTR,2936,bacterial,nonUG
A0A2N9G2U9,non-LTR,2937,bacterial,nonUG
A0A2N9J5C6,non-LTR,2937,bacterial,nonUG
A0A2N9H895,non-LTR,2938,bacterial,nonUG
A0A2N9H3B1,non-LTR,2938,bacterial,nonUG
A0A2N9FP60,non-LTR,2939,bacterial,nonUG
A0A1S4AXD4,non-LTR,2939,bacterial,nonUG
A0A438CEZ3,non-LTR,2940,bacterial,nonUG
A0A438JRE5,non-LTR,2940,bacterial,nonUG
A0A5E4FWN6,non-LTR,2941,bacterial,nonUG
A0A803PAY8,non-LTR,2941,bacterial,nonUG
A0A5D3C2W8,non-LTR,2942,bacterial,nonUG
A0A5K1DFY1,non-LTR,2942,bacterial,nonUG
A0A2U1MW63,non-LTR,2943,bacterial,nonUG
A0A453PA94,non-LTR,2943,bacterial,nonUG
A0A453EWT2,non-LTR,2944,bacterial,nonUG
Q7XLJ3,non-LTR,2944,bacterial,nonUG
A0A5S6R989,non-LTR,2945,bacterial,nonUG
Q6ATG8,non-LTR,2945,bacterial,nonUG
R7WA17,non-LTR,2946,bacterial,nonUG
M8CLX2,non-LTR,2946,bacterial,nonUG
A0A199UNR3,non-LTR,2947,bacterial,nonUG
A0A199W0A4,non-LTR,2947,bacterial,nonUG
J3L168,non-LTR,2948,bacterial,nonUG
Q7XKK3,non-LTR,2948,bacterial,nonUG
A0A453NC24,non-LTR,2949,bacterial,nonUG
C7J6J5,non-LTR,2949,bacterial,nonUG
Q948A0,non-LTR,2950,bacterial,nonUG
Q7XVQ0,non-LTR,2950,bacterial,nonUG
A0A7H4LIX4,non-LTR,2951,bacterial,nonUG
B9GCW0,non-LTR,2951,bacterial,nonUG
Q10IP9,non-LTR,2952,bacterial,nonUG
Q8H992,non-LTR,2952,bacterial,nonUG
A0A6V7NJ93,non-LTR,2953,bacterial,nonUG
A0A2K1JHT8,non-LTR,2953,bacterial,nonUG
A0A176W190,non-LTR,2954,bacterial,nonUG
A0A176VPL5,non-LTR,2954,bacterial,nonUG
A0A388L4M7,non-LTR,2955,bacterial,nonUG
A0A388M3U4,non-LTR,2955,bacterial,nonUG
A0A388K5C4,non-LTR,2956,bacterial,nonUG
A0A388LU14,non-LTR,2956,bacterial,nonUG
A0A388JZR0,non-LTR,2957,bacterial,nonUG
A0A388KXF0,non-LTR,2957,bacterial,nonUG
A0A388JS56,non-LTR,2958,bacterial,nonUG
A0A388M5K7,non-LTR,2958,bacterial,nonUG
A0A2K1JU92,non-LTR,2959,bacterial,nonUG
A0A3B3BVU9,non-LTR,2959,bacterial,nonUG
A0A672FFM7,non-LTR,2960,bacterial,nonUG
A0A3Q3ED67,non-LTR,2960,bacterial,nonUG
A0A6I8SLC4,non-LTR,2961,bacterial,nonUG
A0A803JGS2,non-LTR,2961,bacterial,nonUG
A0A3Q1F781,non-LTR,2962,bacterial,nonUG
A0A3P8R7Z4,non-LTR,2962,bacterial,nonUG
A0A3Q2EIC0,non-LTR,2963,bacterial,nonUG
A0A3Q3FNA9,non-LTR,2963,bacterial,nonUG
A0A667X5D4,non-LTR,2964,bacterial,nonUG
A0A3Q3JGV0,non-LTR,2964,bacterial,nonUG
A0A803JJL3,non-LTR,2965,bacterial,nonUG
A0A803JAB7,non-LTR,2965,bacterial,nonUG
A0A6P7WQ27,non-LTR,2966,bacterial,nonUG
A0A6I8RW77,non-LTR,2966,bacterial,nonUG
A0A803JJA9,non-LTR,2967,bacterial,nonUG
A0A822GMG0,non-LTR,2967,bacterial,nonUG
A0A1A8PUF6,non-LTR,2968,bacterial,nonUG
A0A096M5N2,non-LTR,2968,bacterial,nonUG
A0A3Q3FLP2,non-LTR,2969,bacterial,nonUG
A0A0G2JUM9,non-LTR,2969,bacterial,nonUG
A0A670I6B9,non-LTR,2970,bacterial,nonUG
A0A670I215,non-LTR,2970,bacterial,nonUG
A0A803TEV0,non-LTR,2971,bacterial,nonUG
A0A803SUI6,non-LTR,2971,bacterial,nonUG
A0A803T692,non-LTR,2972,bacterial,nonUG
A0A432I2X1,non-LTR,2972,bacterial,nonUG
A0A354GEQ8,non-LTR,2973,bacterial,nonUG
A0A6F9DM83,non-LTR,2973,bacterial,nonUG
A0A432IA28,non-LTR,2974,bacterial,nonUG
A0A432I848,non-LTR,2974,bacterial,nonUG
A0A2G8JMH0,non-LTR,2975,bacterial,nonUG
A0A096MC09,non-LTR,2975,bacterial,nonUG
A0A1A8RRJ4,non-LTR,2976,bacterial,nonUG
A0A0G2KV08,non-LTR,2976,bacterial,nonUG
A0A2K3D234,non-LTR,2977,bacterial,nonUG
A0A2J7ZLA0,non-LTR,2977,bacterial,nonUG
A0A2K3DSH2,non-LTR,2978,bacterial,nonUG
A0A2J7ZU46,non-LTR,2978,bacterial,nonUG
A0A2P6TAZ8,non-LTR,2979,bacterial,nonUG
A0A7S2QSR4,non-LTR,2979,bacterial,nonUG
A0A250XAW2,non-LTR,2980,bacterial,nonUG
A0A383WHM7,non-LTR,2980,bacterial,nonUG
A0A2K3CMZ0,non-LTR,2981,bacterial,nonUG
A0A7S2J8C0,non-LTR,2981,bacterial,nonUG
A0A7S2DLX9,non-LTR,2982,bacterial,nonUG
A0A7S2J8F8,non-LTR,2982,bacterial,nonUG
A0A1V9Y8S0,non-LTR,2983,bacterial,nonUG
A0A6G0XDT0,non-LTR,2983,bacterial,nonUG
A0A833SF44,non-LTR,2984,bacterial,nonUG
F0WG47,non-LTR,2984,bacterial,nonUG
A0A833SFI5,non-LTR,2985,bacterial,nonUG
A0A833WFZ0,non-LTR,2985,bacterial,nonUG
A0A6A3S471,non-LTR,2986,bacterial,nonUG
A0A225W1A1,non-LTR,2986,bacterial,nonUG
Q572J7,non-LTR,2987,bacterial,nonUG
A0A397E673,non-LTR,2987,bacterial,nonUG
A0A225VP51,non-LTR,2988,bacterial,nonUG
A0A3B4UTK1,non-LTR,2988,bacterial,nonUG
A0A3B3D7A0,non-LTR,2989,bacterial,nonUG
A0A6J8A9N0,non-LTR,2989,bacterial,nonUG
A0A2G8JRT0,non-LTR,2990,bacterial,nonUG
A0A482YNE9,non-LTR,2990,bacterial,nonUG
A0A8B6DRM3,non-LTR,2991,bacterial,nonUG
A0A6J8BT64,non-LTR,2991,bacterial,nonUG
A0A3Q2X2I3,non-LTR,2992,bacterial,nonUG
A0A2G8KBP6,non-LTR,2992,bacterial,nonUG
A0A2G8K5D1,non-LTR,2993,bacterial,nonUG
A0A812C2N4,non-LTR,2993,bacterial,nonUG
A0A6S7K6K6,non-LTR,2994,bacterial,nonUG
A0A8B6HMP3,non-LTR,2994,bacterial,nonUG
A0A2B4SBM2,non-LTR,2995,bacterial,nonUG
A0A6S7GBM3,non-LTR,2995,bacterial,nonUG
A0A7D9I263,non-LTR,2996,bacterial,nonUG
A0A3N0XMX8,non-LTR,2996,bacterial,nonUG
A0A3B5PWS7,non-LTR,2997,bacterial,nonUG
Q76IM7,non-LTR,2997,bacterial,nonUG
A0A5C6P249,non-LTR,2998,bacterial,nonUG
A0A5J5CCJ1,non-LTR,2998,bacterial,nonUG
A0A4W5JM51,non-LTR,2999,bacterial,nonUG
A0A818STP1,non-LTR,2999,bacterial,nonUG
A0A815FLC0,non-LTR,3000,bacterial,nonUG
A0A818Y1U7,non-LTR,3000,bacterial,nonUG
A0A7M4E7A5,non-LTR,3001,bacterial,nonUG
A0A4W5L9B3,non-LTR,3001,bacterial,nonUG
A0A803J337,non-LTR,3002,bacterial,nonUG
A0A6Q2X7C7,non-LTR,3002,bacterial,nonUG
H2ZZX0,non-LTR,3003,bacterial,nonUG
A0A803TB21,non-LTR,3003,bacterial,nonUG
A0A6I8Q649,non-LTR,3004,bacterial,nonUG
A0A3B1IC81,non-LTR,3004,bacterial,nonUG
A0A2R5L921,non-LTR,3005,bacterial,nonUG
A0A1E1X2L5,non-LTR,3005,bacterial,nonUG
A0A131XUX4,non-LTR,3006,bacterial,nonUG
A0A226DA57,non-LTR,3006,bacterial,nonUG
A0A7R9XH65,non-LTR,3007,bacterial,nonUG
A0A7R9NIT4,non-LTR,3007,bacterial,nonUG
A0A7R9X578,non-LTR,3008,bacterial,nonUG
A0A7R9XKS5,non-LTR,3008,bacterial,nonUG
A0A7R9REG3,non-LTR,3009,bacterial,nonUG
A0A7J7KGR2,non-LTR,3009,bacterial,nonUG
A0A182R3Y0,non-LTR,3010,bacterial,nonUG
A0A182FLS7,non-LTR,3010,bacterial,nonUG
A0A1W7R6E0,non-LTR,3011,bacterial,nonUG
A0A1W7R675,non-LTR,3011,bacterial,nonUG
A0A0K1IJB0,non-LTR,3012,bacterial,nonUG
L7LX15,non-LTR,3012,bacterial,nonUG
A0A131Y5R5,non-LTR,3013,bacterial,nonUG
A0A7R9RVL0,non-LTR,3013,bacterial,nonUG
A0A6F9DM55,non-LTR,3014,bacterial,nonUG
A0A6F9DMX7,non-LTR,3014,bacterial,nonUG
A0A814I0M6,non-LTR,3015,bacterial,nonUG
A0A7R9X1X5,non-LTR,3015,bacterial,nonUG
A0A7R9RST1,non-LTR,3016,bacterial,nonUG
A0A068SFN0,non-LTR,3016,bacterial,nonUG
A0A0C9MKP2,non-LTR,3017,bacterial,nonUG
A0A1C7MXH7,non-LTR,3017,bacterial,nonUG
I1BTK6,non-LTR,3018,bacterial,nonUG
A0A1C7MXE6,non-LTR,3018,bacterial,nonUG
I1C8P9,non-LTR,3019,bacterial,nonUG
A0A0B7NY60,non-LTR,3019,bacterial,nonUG
S2JAN6,non-LTR,3020,bacterial,nonUG
A0A1C7MX11,non-LTR,3020,bacterial,nonUG
A0A0B7NG03,non-LTR,3021,bacterial,nonUG
A0A0B7NA71,non-LTR,3021,bacterial,nonUG
A0A0B7MVQ9,non-LTR,3022,bacterial,nonUG
A0A7J6V1Q5,non-LTR,3022,bacterial,nonUG
A0A1R1X311,non-LTR,3023,bacterial,nonUG
A0A177T0X7,non-LTR,3023,bacterial,nonUG
A0A177U104,non-LTR,3024,bacterial,nonUG
A0A0P1BS47,non-LTR,3024,bacterial,nonUG
A0A127ZKB9,non-LTR,3025,bacterial,nonUG
A0A0F7RXJ2,non-LTR,3025,bacterial,nonUG
A0A2X0KGA8,non-LTR,3026,bacterial,nonUG
A0A238F9F2,non-LTR,3026,bacterial,nonUG
A0A533WA04,non-LTR,3027,bacterial,nonUG
A0A3N5HUC3,non-LTR,3027,bacterial,nonUG
A0A7J6UZ44,non-LTR,3028,bacterial,nonUG
A0A5C3EST9,non-LTR,3028,bacterial,nonUG
A0A4Y9XS76,non-LTR,3029,bacterial,nonUG
A0A060SP60,non-LTR,3029,bacterial,nonUG
A0A507CA20,non-LTR,3030,bacterial,nonUG
A0A238F5Z9,non-LTR,3030,bacterial,nonUG
Q54DH4,non-LTR,3031,bacterial,nonUG
O15639,non-LTR,3031,bacterial,nonUG
Q54BG8,non-LTR,3032,bacterial,nonUG
A0A7T8HJE4,non-LTR,3032,bacterial,nonUG
A0A7T8KB24,non-LTR,3033,bacterial,nonUG
A0A7T8JZM2,non-LTR,3033,bacterial,nonUG
A0A7C7WVN4,non-LTR,3034,bacterial,nonUG
A0A813JI41,non-LTR,3034,bacterial,nonUG
A0A1D8NA99,non-LTR,3035,bacterial,nonUG
A0A1D8PSY7,non-LTR,3035,bacterial,nonUG
M3HSY6,non-LTR,3036,bacterial,nonUG
A0A4T0WXC4,non-LTR,3036,bacterial,nonUG
C4YT66,non-LTR,3037,bacterial,nonUG
A0A367YI73,non-LTR,3037,bacterial,nonUG
A0A2H0ZN92,non-LTR,3038,bacterial,nonUG
A0A4P6XLH8,non-LTR,3038,bacterial,nonUG
A0A7S1I335,non-LTR,3039,bacterial,nonUG
A0A7S4G3B4,non-LTR,3039,bacterial,nonUG
A0A7S1NEV5,non-LTR,3040,bacterial,nonUG
A0A7V8BME0,non-LTR,3040,bacterial,nonUG
A0A6C0ITM6,non-LTR,3041,bacterial,nonUG
A0A6C0H7X2,non-LTR,3041,bacterial,nonUG
A0A5E8CJ50,non-LTR,3042,bacterial,nonUG
A0A6C0J8G2,non-LTR,3042,bacterial,nonUG
A0A078ANZ2,non-LTR,3043,bacterial,nonUG
Q6UE72,non-LTR,3043,bacterial,nonUG
A0A1B9C278,non-LTR,3044,bacterial,nonUG
I7M7X4,non-LTR,3044,bacterial,nonUG
